Date,Time,Topocentric zenith angle,Top. azimuth angle (eastward from N),Top. azimuth angle (westward from S),Surface incidence angle,Local sunrise time,Local sun transit time,Local sunset time,Julian day,Julian century,Julian ephemeris day,Julian ephemeris century,Julian ephemeris millennium,Earth heliocentric longitude,Earth heliocentric latitude,Earth radius vector,Geocentric longitude,Geocentric latitude,Mean elongation (moon-sun),Mean anomaly (sun),Mean anomaly (moon),Argument latitude (moon),Ascending longitude (moon),Nutation longitude,Nutation obliquity,Ecliptic mean obliquity,Ecliptic true obliquity,Aberration correction,Apparent sun longitude,Greenwich mean sidereal time,Greenwich sidereal time,Geocentric sun right ascension,Geocentric sun declination,Observer hour angle,Sun equatorial horizontal parallax,Sun right ascension parallax,Topocentric sun declination,Topocentric sun right ascension,Topocentric local hour angle,Top. elevation angle (uncorrected),Atmospheric refraction correction,Top. elevation angle (corrected),Equation of time,Sunrise hour angle,Sunset hour angle,Sun transit altitude
12/12/2017,21:10:00,140.637226,249.376644,69.376644,140.637226,6.158095,11.843478,17.528246,2458100.161111,0.179471,2458100.161898,0.179471,0.017947,80.822275,-0.000220,0.984537,260.822275,0.000220,80210.184417,6818.297137,85778.107228,86813.804426,-222.075915,-0.003394,-0.002034,84373.047116,23.434924,-0.005781,260.813100,319.537916,319.534802,260.003175,-23.116514,139.802326,0.002481,-0.001696,-23.116303,260.001479,139.804023,-50.637226,0.000000,-50.637226,6.129915,-85.258894,85.193538,53.828618
12/12/2017,21:15:00,141.775376,249.122663,69.122663,141.775376,6.158095,11.843478,17.528246,2458100.164583,0.179471,2458100.165370,0.179471,0.017947,80.825806,-0.000220,0.984537,260.825806,0.000220,80210.226746,6818.300560,85778.152592,86813.850361,-222.076099,-0.003394,-0.002034,84373.047111,23.434924,-0.005781,260.816631,320.791338,320.788224,260.007005,-23.116758,141.051919,0.002481,-0.001652,-23.116533,260.005353,141.053571,-51.775376,0.000000,-51.775376,6.128285,-85.258894,85.193538,53.828618
12/12/2017,21:20:00,142.911489,248.839405,68.839405,142.911489,6.158095,11.843478,17.528246,2458100.168056,0.179471,2458100.168843,0.179471,0.017947,80.829337,-0.000220,0.984536,260.829337,0.000220,80210.269075,6818.303982,85778.197957,86813.896296,-222.076283,-0.003394,-0.002034,84373.047107,23.434924,-0.005781,260.820162,322.044760,322.041646,260.010835,-23.117001,142.301511,0.002481,-0.001607,-23.116764,260.009228,142.303118,-52.911489,0.000000,-52.911489,6.126655,-85.258894,85.193538,53.828618
12/12/2017,21:25:00,144.045306,248.524350,68.524350,144.045306,6.158095,11.843478,17.528246,2458100.171528,0.179471,2458100.172315,0.179471,0.017947,80.832868,-0.000220,0.984536,260.832868,0.000220,80210.311404,6818.307404,85778.243321,86813.942232,-222.076467,-0.003394,-0.002034,84373.047102,23.434924,-0.005781,260.823692,323.298183,323.295069,260.014665,-23.117245,143.551104,0.002481,-0.001561,-23.116995,260.013104,143.552665,-54.045306,0.000000,-54.045306,6.125024,-85.258894,85.193538,53.828618
12/12/2017,21:30:00,145.176535,248.174660,68.174660,145.176535,6.158095,11.843478,17.528246,2458100.175000,0.179471,2458100.175787,0.179471,0.017947,80.836398,-0.000220,0.984536,260.836398,0.000220,80210.353733,6818.310826,85778.288686,86813.988167,-222.076650,-0.003394,-0.002034,84373.047098,23.434924,-0.005781,260.827223,324.551605,324.548491,260.018495,-23.117488,144.800696,0.002481,-0.001515,-23.117226,260.016980,144.802211,-55.176535,0.000000,-55.176535,6.123394,-85.258894,85.193538,53.828618
12/12/2017,21:35:00,146.304850,247.787129,67.787129,146.304850,6.158095,11.843478,17.528246,2458100.178472,0.179471,2458100.179259,0.179471,0.017947,80.839929,-0.000221,0.984535,260.839929,0.000221,80210.396062,6818.314248,85778.334050,86814.034102,-222.076834,-0.003394,-0.002034,84373.047093,23.434924,-0.005781,260.830754,325.805028,325.801913,260.022325,-23.117732,146.050288,0.002481,-0.001468,-23.117457,260.020857,146.051756,-56.304850,0.000000,-56.304850,6.121763,-85.258894,85.193538,53.828618
12/12/2017,21:40:00,147.429883,247.358122,67.358122,147.429883,6.158095,11.843478,17.528246,2458100.181944,0.179471,2458100.182731,0.179471,0.017947,80.843460,-0.000221,0.984535,260.843460,0.000221,80210.438391,6818.317671,85778.379415,86814.080037,-222.077018,-0.003394,-0.002034,84373.047089,23.434924,-0.005781,260.834285,327.058450,327.055336,260.026155,-23.117975,147.299881,0.002481,-0.001420,-23.117689,260.024735,147.301300,-57.429883,0.000000,-57.429883,6.120132,-85.258894,85.193538,53.828618
12/12/2017,21:45:00,148.551219,246.883516,66.883516,148.551219,6.158095,11.843478,17.528246,2458100.185417,0.179471,2458100.186204,0.179471,0.017947,80.846991,-0.000221,0.984535,260.846991,0.000221,80210.480720,6818.321093,85778.424779,86814.125973,-222.077202,-0.003394,-0.002034,84373.047085,23.434924,-0.005781,260.837816,328.311872,328.308758,260.029985,-23.118218,148.549473,0.002481,-0.001371,-23.117921,260.028614,148.550844,-58.551219,0.000000,-58.551219,6.118502,-85.258894,85.193538,53.828618
12/12/2017,21:50:00,149.668384,246.358609,66.358609,149.668384,6.158095,11.843478,17.528246,2458100.188889,0.179471,2458100.189676,0.179471,0.017947,80.850522,-0.000221,0.984534,260.850522,0.000221,80210.523049,6818.324515,85778.470144,86814.171908,-222.077386,-0.003394,-0.002034,84373.047080,23.434924,-0.005781,260.841347,329.565295,329.562180,260.033815,-23.118461,149.799065,0.002481,-0.001322,-23.118154,260.032493,149.800387,-59.668384,0.000000,-59.668384,6.116871,-85.258894,85.193538,53.828618
12/12/2017,21:55:00,150.780838,245.778032,65.778032,150.780838,6.158095,11.843478,17.528246,2458100.192361,0.179471,2458100.193148,0.179471,0.017947,80.854053,-0.000221,0.984534,260.854053,0.000221,80210.565378,6818.327937,85778.515509,86814.217843,-222.077570,-0.003394,-0.002034,84373.047076,23.434924,-0.005781,260.844877,330.818717,330.815603,260.037645,-23.118704,151.048658,0.002481,-0.001272,-23.118386,260.036373,151.049930,-60.780838,0.000000,-60.780838,6.115240,-85.258894,85.193538,53.828618
12/12/2017,22:00:00,151.887959,245.135629,65.135629,151.887959,6.158095,11.843478,17.528246,2458100.195833,0.179471,2458100.196620,0.179472,0.017947,80.857584,-0.000221,0.984533,260.857584,0.000221,80210.607707,6818.331360,85778.560873,86814.263778,-222.077754,-0.003394,-0.002034,84373.047071,23.434923,-0.005781,260.848408,332.072139,332.069025,260.041475,-23.118946,152.298250,0.002481,-0.001222,-23.118619,260.040254,152.299471,-61.887959,0.000000,-61.887959,6.113609,-85.258894,85.193538,53.828618
12/12/2017,22:05:00,152.989032,244.424326,64.424326,152.989032,6.158095,11.843478,17.528246,2458100.199306,0.179472,2458100.200093,0.179472,0.017947,80.861115,-0.000221,0.984533,260.861115,0.000221,80210.650036,6818.334782,85778.606238,86814.309714,-222.077938,-0.003395,-0.002034,84373.047067,23.434923,-0.005781,260.851939,333.325562,333.322447,260.045305,-23.119189,153.547842,0.002481,-0.001171,-23.118853,260.044135,153.549013,-62.989032,0.000000,-62.989032,6.111978,-85.258894,85.193538,53.828618
12/12/2017,22:10:00,154.083225,243.635964,63.635964,154.083225,6.158095,11.843478,17.528246,2458100.202778,0.179472,2458100.203565,0.179472,0.017947,80.864646,-0.000221,0.984533,260.864646,0.000221,80210.692365,6818.338204,85778.651602,86814.355649,-222.078121,-0.003395,-0.002034,84373.047062,23.434923,-0.005781,260.855470,334.578984,334.575870,260.049135,-23.119432,154.797434,0.002481,-0.001119,-23.119086,260.048016,154.798553,-64.083225,0.000000,-64.083225,6.110347,-85.258894,85.193538,53.828618
12/12/2017,22:15:00,155.169570,242.761106,62.761106,155.169570,6.158095,11.843478,17.528246,2458100.206250,0.179472,2458100.207037,0.179472,0.017947,80.868176,-0.000221,0.984532,260.868176,0.000221,80210.734694,6818.341626,85778.696967,86814.401584,-222.078305,-0.003395,-0.002034,84373.047058,23.434923,-0.005781,260.859001,335.832407,335.829292,260.052966,-23.119674,156.047026,0.002481,-0.001067,-23.119320,260.051899,156.048093,-65.169570,0.000000,-65.169570,6.108716,-85.258894,85.193538,53.828618
12/12/2017,22:20:00,156.246933,241.788804,61.788804,156.246933,6.158095,11.843478,17.528246,2458100.209722,0.179472,2458100.210509,0.179472,0.017947,80.871707,-0.000221,0.984532,260.871707,0.000221,80210.777023,6818.345048,85778.742331,86814.447519,-222.078489,-0.003395,-0.002034,84373.047053,23.434923,-0.005781,260.862532,337.085829,337.082714,260.056796,-23.119917,157.296619,0.002481,-0.001014,-23.119554,260.055781,157.297633,-66.246933,0.000000,-66.246933,6.107085,-85.258894,85.193538,53.828618
12/12/2017,22:25:00,157.313974,240.706328,60.706328,157.313974,6.158095,11.843478,17.528246,2458100.213194,0.179472,2458100.213981,0.179472,0.017947,80.875238,-0.000221,0.984532,260.875238,0.000221,80210.819352,6818.348471,85778.787696,86814.493455,-222.078673,-0.003395,-0.002034,84373.047049,23.434923,-0.005781,260.866063,338.339251,338.336137,260.060626,-23.120159,158.546211,0.002481,-0.000961,-23.119789,260.059665,158.547172,-67.313974,0.000000,-67.313974,6.105453,-85.258894,85.193538,53.828618
12/12/2017,22:30:00,158.369112,239.498838,59.498838,158.369112,6.158095,11.843478,17.528246,2458100.216667,0.179472,2458100.217454,0.179472,0.017947,80.878769,-0.000221,0.984531,260.878769,0.000221,80210.861681,6818.351893,85778.833061,86814.539390,-222.078857,-0.003395,-0.002034,84373.047044,23.434923,-0.005781,260.869593,339.592674,339.589559,260.064456,-23.120401,159.795803,0.002481,-0.000908,-23.120024,260.063548,159.796711,-68.369112,0.000000,-68.369112,6.103822,-85.258894,85.193538,53.828618
12/12/2017,22:35:00,159.410459,238.149015,58.149015,159.410459,6.158095,11.843478,17.528246,2458100.220139,0.179472,2458100.220926,0.179472,0.017947,80.882300,-0.000221,0.984531,260.882300,0.000221,80210.904010,6818.355315,85778.878425,86814.585325,-222.079041,-0.003395,-0.002034,84373.047040,23.434923,-0.005781,260.873124,340.846096,340.842981,260.068286,-23.120643,161.045395,0.002481,-0.000854,-23.120259,260.067433,161.046249,-69.410459,0.000000,-69.410459,6.102190,-85.258894,85.193538,53.828618
12/12/2017,22:40:00,160.435760,236.636627,56.636627,160.435760,6.158095,11.843478,17.528246,2458100.223611,0.179472,2458100.224398,0.179472,0.017947,80.885831,-0.000222,0.984531,260.885831,0.000222,80210.946339,6818.358737,85778.923790,86814.631260,-222.079225,-0.003395,-0.002034,84373.047036,23.434923,-0.005781,260.876655,342.099519,342.096404,260.072117,-23.120886,162.294987,0.002481,-0.000799,-23.120494,260.071317,162.295787,-70.435760,0.000000,-70.435760,6.100559,-85.258894,85.193538,53.828618
12/12/2017,22:45:00,161.442300,234.938067,54.938067,161.442300,6.158095,11.843478,17.528246,2458100.227083,0.179472,2458100.227870,0.179472,0.017947,80.889362,-0.000222,0.984530,260.889362,0.000222,80210.988668,6818.362160,85778.969154,86814.677195,-222.079408,-0.003395,-0.002034,84373.047031,23.434923,-0.005781,260.880186,343.352941,343.349826,260.075947,-23.121127,163.544579,0.002481,-0.000744,-23.120730,260.075202,163.545324,-71.442300,0.000000,-71.442300,6.098927,-85.258894,85.193538,53.828618
12/12/2017,22:50:00,162.426804,233.025867,53.025867,162.426804,6.158095,11.843478,17.528246,2458100.230556,0.179472,2458100.231343,0.179472,0.017947,80.892893,-0.000222,0.984530,260.892893,0.000222,80211.030997,6818.365582,85779.014519,86814.723131,-222.079592,-0.003395,-0.002034,84373.047027,23.434923,-0.005781,260.883717,344.606363,344.603249,260.079777,-23.121369,164.794171,0.002481,-0.000689,-23.120967,260.079088,164.794861,-72.426804,0.000000,-72.426804,6.097296,-85.258894,85.193538,53.828618
12/12/2017,22:55:00,163.385302,230.868262,50.868262,163.385302,6.158095,11.843478,17.528246,2458100.234028,0.179473,2458100.234815,0.179473,0.017947,80.896424,-0.000222,0.984530,260.896424,0.000222,80211.073325,6818.369004,85779.059883,86814.769066,-222.079776,-0.003395,-0.002034,84373.047022,23.434923,-0.005781,260.887248,345.859786,345.856671,260.083607,-23.121611,166.043763,0.002481,-0.000634,-23.121203,260.082974,166.044397,-73.385302,0.000000,-73.385302,6.095664,-85.258894,85.193538,53.828618
12/12/2017,23:00:00,164.312977,228.428901,48.428901,164.312977,6.158095,11.843478,17.528246,2458100.237500,0.179473,2458100.238287,0.179473,0.017947,80.899955,-0.000222,0.984529,260.899955,0.000222,80211.115654,6818.372426,85779.105248,86814.815001,-222.079960,-0.003395,-0.002034,84373.047018,23.434923,-0.005781,260.890779,347.113208,347.110093,260.087438,-23.121853,167.293355,0.002481,-0.000578,-23.121440,260.086860,167.293934,-74.312977,0.000000,-74.312977,6.094032,-85.258894,85.193538,53.828618
12/12/2017,23:05:00,165.203983,225.666905,45.666905,165.203983,6.158095,11.843478,17.528246,2458100.240972,0.179473,2458100.241759,0.179473,0.017947,80.903486,-0.000222,0.984529,260.903486,0.000222,80211.157983,6818.375848,85779.150612,86814.860936,-222.080144,-0.003395,-0.002034,84373.047013,23.434923,-0.005781,260.894310,348.366631,348.363516,260.091268,-23.122094,168.542948,0.002481,-0.000522,-23.121677,260.090746,168.543470,-75.203983,0.000000,-75.203983,6.092400,-85.258894,85.193538,53.828618
12/12/2017,23:10:00,166.051246,222.537591,42.537591,166.051246,6.158095,11.843478,17.528246,2458100.244444,0.179473,2458100.245231,0.179473,0.017947,80.907017,-0.000222,0.984528,260.907017,0.000222,80211.200312,6818.379271,85779.195977,86814.906872,-222.080328,-0.003395,-0.002034,84373.047009,23.434923,-0.005781,260.897841,349.620053,349.616938,260.095098,-23.122336,169.792540,0.002481,-0.000466,-23.121915,260.094633,169.793005,-76.051246,0.000000,-76.051246,6.090768,-85.258894,85.193538,53.828618
12/12/2017,23:15:00,166.846266,218.994334,38.994334,166.846266,6.158095,11.843478,17.528246,2458100.247917,0.179473,2458100.248704,0.179473,0.017947,80.910548,-0.000222,0.984528,260.910548,0.000222,80211.242641,6818.382693,85779.241342,86814.952807,-222.080512,-0.003395,-0.002034,84373.047004,23.434923,-0.005781,260.901372,350.873475,350.870360,260.098929,-23.122577,171.042132,0.002481,-0.000409,-23.122153,260.098519,171.042541,-76.846266,0.000000,-76.846266,6.089136,-85.258894,85.193538,53.828618
12/12/2017,23:20:00,167.578968,214.992232,34.992232,167.578968,6.158095,11.843478,17.528246,2458100.251389,0.179473,2458100.252176,0.179473,0.017947,80.914079,-0.000222,0.984528,260.914079,0.000222,80211.284970,6818.386115,85779.286706,86814.998742,-222.080696,-0.003395,-0.002034,84373.047000,23.434923,-0.005781,260.904903,352.126898,352.123783,260.102759,-23.122819,172.291724,0.002481,-0.000353,-23.122391,260.102407,172.292076,-77.578968,0.000000,-77.578968,6.087504,-85.258894,85.193538,53.828618
12/12/2017,23:25:00,168.237664,210.494314,30.494314,168.237664,6.158095,11.843478,17.528246,2458100.254861,0.179473,2458100.255648,0.179473,0.017947,80.917610,-0.000222,0.984527,260.917610,0.000222,80211.327299,6818.389537,85779.332071,86815.044677,-222.080879,-0.003395,-0.002034,84373.046996,23.434923,-0.005781,260.908433,353.380320,353.377205,260.106589,-23.123060,173.541316,0.002481,-0.000296,-23.122630,260.106294,173.541611,-78.237664,0.000000,-78.237664,6.085872,-85.258894,85.193538,53.828618
12/12/2017,23:30:00,168.809244,205.480776,25.480776,168.809244,6.158095,11.843478,17.528246,2458100.258333,0.179473,2458100.259120,0.179473,0.017947,80.921141,-0.000222,0.984527,260.921141,0.000222,80211.369628,6818.392960,85779.377435,86815.090613,-222.081063,-0.003395,-0.002034,84373.046991,23.434923,-0.005781,260.911964,354.633742,354.630627,260.110420,-23.123301,174.790907,0.002481,-0.000239,-23.122869,260.110181,174.791146,-78.809244,0.000000,-78.809244,6.084240,-85.258894,85.193538,53.828618
12/12/2017,23:35:00,169.279738,199.960833,19.960833,169.279738,6.158095,11.843478,17.528246,2458100.261806,0.179473,2458100.262593,0.179473,0.017947,80.924672,-0.000222,0.984527,260.924672,0.000222,80211.411957,6818.396382,85779.422800,86815.136548,-222.081247,-0.003395,-0.002034,84373.046987,23.434923,-0.005781,260.915495,355.887165,355.884050,260.114250,-23.123542,176.040499,0.002481,-0.000181,-23.123108,260.114069,176.040681,-79.279738,0.000000,-79.279738,6.082607,-85.258894,85.193538,53.828618
12/12/2017,23:40:00,169.635348,193.984949,13.984949,169.635348,6.158095,11.843478,17.528246,2458100.265278,0.179473,2458100.266065,0.179473,0.017947,80.928203,-0.000222,0.984526,260.928203,0.000222,80211.454286,6818.399804,85779.468164,86815.182483,-222.081431,-0.003395,-0.002034,84373.046982,23.434923,-0.005781,260.919026,357.140587,357.137472,260.118081,-23.123783,177.290091,0.002481,-0.000124,-23.123348,260.117956,177.290216,-79.635348,0.000000,-79.635348,6.080975,-85.258894,85.193538,53.828618
12/12/2017,23:45:00,169.863958,187.652818,7.652818,169.863958,6.158095,11.843478,17.528246,2458100.268750,0.179473,2458100.269537,0.179473,0.017947,80.931734,-0.000222,0.984526,260.931734,0.000222,80211.496615,6818.403226,85779.513529,86815.228418,-222.081615,-0.003395,-0.002034,84373.046978,23.434923,-0.005781,260.922557,358.394010,358.390894,260.121911,-23.124024,178.539683,0.002481,-0.000067,-23.123588,260.121844,178.539750,-79.863958,0.000000,-79.863958,6.079343,-85.258894,85.193538,53.828618
12/12/2017,23:50:00,169.956881,181.111294,1.111294,169.956881,6.158095,11.843478,17.528246,2458100.272222,0.179474,2458100.273009,0.179474,0.017947,80.935265,-0.000223,0.984526,260.935265,0.000223,80211.538944,6818.406649,85779.558893,86815.274354,-222.081799,-0.003395,-0.002034,84373.046973,23.434923,-0.005781,260.926088,359.647432,359.644317,260.125742,-23.124265,179.789275,0.002481,-0.000010,-23.123829,260.125732,179.789285,-79.956881,0.000000,-79.956881,6.077710,-85.258894,85.193538,53.828618
12/12/2017,23:55:00,169.910364,174.538729,354.538729,169.910364,6.158095,11.843478,17.528246,2458100.275694,0.179474,2458100.276481,0.179474,0.017947,80.938796,-0.000223,0.984525,260.938796,0.000223,80211.581273,6818.410071,85779.604258,86815.320289,-222.081983,-0.003395,-0.002034,84373.046969,23.434923,-0.005781,260.929619,0.900854,0.897739,260.129572,-23.124505,181.038867,0.002481,0.000048,-23.124069,260.129620,181.038819,-79.910364,0.000000,-79.910364,6.076077,-85.258894,85.193538,53.828618
12/13/2017,0:00:00,169.726305,168.118384,348.118384,169.726305,6.167186,11.851316,17.534897,2458100.279167,0.179474,2458100.279954,0.179474,0.017947,80.942327,-0.000223,0.984525,260.942327,0.000223,80211.623602,6818.413493,85779.649623,86815.366224,-222.082166,-0.003396,-0.002034,84373.046964,23.434923,-0.005781,260.933150,2.154277,2.151161,260.133403,-23.124746,182.288459,0.002481,0.000105,-23.124311,260.133508,182.288354,-79.726305,0.000000,-79.726305,6.074445,-85.239805,85.173569,53.759272
12/13/2017,0:05:00,169.411881,162.010038,342.010038,169.411881,6.167186,11.851316,17.534897,2458100.282639,0.179474,2458100.283426,0.179474,0.017947,80.945858,-0.000223,0.984525,260.945858,0.000223,80211.665931,6818.416915,85779.694987,86815.412159,-222.082350,-0.003396,-0.002034,84373.046960,23.434923,-0.005781,260.936681,3.407699,3.404584,260.137233,-23.124986,183.538051,0.002481,0.000162,-23.124552,260.137395,183.537888,-79.411881,0.000000,-79.411881,6.072812,-85.239805,85.173569,53.759272
12/13/2017,0:10:00,168.978260,156.329996,336.329996,168.978260,6.167186,11.851316,17.534897,2458100.286111,0.179474,2458100.286898,0.179474,0.017947,80.949389,-0.000223,0.984524,260.949389,0.000223,80211.708260,6818.420337,85779.740352,86815.458095,-222.082534,-0.003396,-0.002035,84373.046955,23.434923,-0.005781,260.940212,4.661122,4.658006,260.141064,-23.125227,184.787642,0.002481,0.000219,-23.124794,260.141283,184.787423,-78.978260,0.000000,-78.978260,6.071179,-85.239805,85.173569,53.759272
12/13/2017,0:15:00,168.438864,151.144645,331.144645,168.438864,6.167186,11.851316,17.534897,2458100.289583,0.179474,2458100.290370,0.179474,0.017947,80.952920,-0.000223,0.984524,260.952920,0.000223,80211.750589,6818.423760,85779.785716,86815.504030,-222.082718,-0.003396,-0.002035,84373.046951,23.434923,-0.005781,260.943743,5.914544,5.911428,260.144894,-23.125467,186.037234,0.002481,0.000276,-23.125036,260.145171,186.036958,-78.438864,0.000000,-78.438864,6.069546,-85.239805,85.173569,53.759272
12/13/2017,0:20:00,167.807748,146.475699,326.475699,167.807748,6.167186,11.851316,17.534897,2458100.293056,0.179474,2458100.293843,0.179474,0.017947,80.956451,-0.000223,0.984523,260.956451,0.000223,80211.792918,6818.427182,85779.831081,86815.549965,-222.082902,-0.003396,-0.002035,84373.046947,23.434923,-0.005781,260.947274,7.167966,7.164851,260.148725,-23.125707,187.286826,0.002481,0.000333,-23.125279,260.149058,187.286493,-77.807748,0.000000,-77.807748,6.067914,-85.239805,85.173569,53.759272
12/13/2017,0:25:00,167.098393,142.311635,322.311635,167.098393,6.167186,11.851316,17.534897,2458100.296528,0.179474,2458100.297315,0.179474,0.017947,80.959982,-0.000223,0.984523,260.959982,0.000223,80211.835247,6818.430604,85779.876445,86815.595900,-222.083086,-0.003396,-0.002035,84373.046942,23.434923,-0.005781,260.950805,8.421389,8.418273,260.152555,-23.125948,188.536418,0.002481,0.000390,-23.125522,260.152946,188.536028,-77.098393,0.000000,-77.098393,6.066281,-85.239805,85.173569,53.759272
12/13/2017,0:30:00,166.322998,138.620030,318.620030,166.322998,6.167186,11.851316,17.534897,2458100.300000,0.179474,2458100.300787,0.179474,0.017947,80.963513,-0.000223,0.984523,260.963513,0.000223,80211.877576,6818.434026,85779.921810,86815.641836,-222.083270,-0.003396,-0.002035,84373.046938,23.434923,-0.005781,260.954336,9.674811,9.671695,260.156386,-23.126188,189.786009,0.002481,0.000447,-23.125765,260.156833,189.785563,-76.322998,0.000000,-76.322998,6.064647,-85.239805,85.173569,53.759272
12/13/2017,0:35:00,165.492182,135.357795,315.357795,165.492182,6.167186,11.851316,17.534897,2458100.303472,0.179474,2458100.304259,0.179474,0.017947,80.967044,-0.000223,0.984522,260.967044,0.000223,80211.919905,6818.437449,85779.967174,86815.687771,-222.083454,-0.003396,-0.002035,84373.046933,23.434923,-0.005781,260.957867,10.928234,10.925118,260.160217,-23.126427,191.035601,0.002481,0.000503,-23.126009,260.160720,191.035098,-75.492182,0.000000,-75.492182,6.063014,-85.239805,85.173569,53.759272
12/13/2017,0:40:00,164.614957,132.478363,312.478363,164.614957,6.167186,11.851316,17.534897,2458100.306944,0.179475,2458100.307731,0.179475,0.017947,80.970575,-0.000223,0.984522,260.970575,0.000223,80211.962234,6818.440871,85780.012539,86815.733706,-222.083637,-0.003396,-0.002035,84373.046929,23.434923,-0.005781,260.961398,12.181656,12.178540,260.164047,-23.126667,192.285193,0.002481,0.000559,-23.126253,260.164607,192.284633,-74.614957,0.000000,-74.614957,6.061381,-85.239805,85.173569,53.759272
12/13/2017,0:45:00,163.698851,129.936119,309.936119,163.698851,6.167186,11.851316,17.534897,2458100.310417,0.179475,2458100.311204,0.179475,0.017947,80.974106,-0.000223,0.984522,260.974106,0.000223,80212.004563,6818.444293,85780.057904,86815.779641,-222.083821,-0.003396,-0.002035,84373.046924,23.434923,-0.005781,260.964929,13.435078,13.431963,260.167878,-23.126907,193.534785,0.002481,0.000615,-23.126497,260.168493,193.534169,-73.698851,0.000000,-73.698851,6.059748,-85.239805,85.173569,53.759272
12/13/2017,0:50:00,162.750100,127.688793,307.688793,162.750100,6.167186,11.851316,17.534897,2458100.313889,0.179475,2458100.314676,0.179475,0.017947,80.977637,-0.000223,0.984521,260.977637,0.000223,80212.046892,6818.447715,85780.103268,86815.825577,-222.084005,-0.003396,-0.002035,84373.046920,23.434923,-0.005781,260.968460,14.688501,14.685385,260.171709,-23.127147,194.784376,0.002481,0.000671,-23.126742,260.172379,194.783705,-72.750100,0.000000,-72.750100,6.058114,-85.239805,85.173569,53.759272
12/13/2017,0:55:00,161.773841,125.698489,305.698489,161.773841,6.167186,11.851316,17.534897,2458100.317361,0.179475,2458100.318148,0.179475,0.017947,80.981168,-0.000223,0.984521,260.981168,0.000223,80212.089221,6818.451137,85780.148633,86815.871512,-222.084189,-0.003396,-0.002035,84373.046915,23.434923,-0.005781,260.971991,15.941923,15.938807,260.175539,-23.127386,196.033968,0.002481,0.000726,-23.126987,260.176265,196.033242,-71.773841,0.000000,-71.773841,6.056481,-85.239805,85.173569,53.759272
12/13/2017,1:00:00,160.774309,123.931933,303.931933,160.774309,6.167186,11.851316,17.534897,2458100.320833,0.179475,2458100.321620,0.179475,0.017947,80.984699,-0.000224,0.984521,260.984699,0.000224,80212.131550,6818.454560,85780.193997,86815.917447,-222.084373,-0.003396,-0.002035,84373.046911,23.434923,-0.005781,260.975522,17.195345,17.192230,260.179370,-23.127626,197.283559,0.002481,0.000781,-23.127232,260.180151,197.282778,-70.774309,0.000000,-70.774309,6.054848,-85.239805,85.173569,53.759272
12/13/2017,1:05:00,159.754996,122.360266,302.360266,159.754996,6.167186,11.851316,17.534897,2458100.324306,0.179475,2458100.325093,0.179475,0.017948,80.988230,-0.000224,0.984520,260.988230,0.000224,80212.173879,6818.457982,85780.239362,86815.963382,-222.084557,-0.003396,-0.002035,84373.046907,23.434923,-0.005781,260.979053,18.448768,18.445652,260.183201,-23.127865,198.533151,0.002481,0.000835,-23.127478,260.184036,198.532316,-69.754996,0.000000,-69.754996,6.053214,-85.239805,85.173569,53.759272
12/13/2017,1:10:00,158.718789,120.958646,300.958646,158.718789,6.167186,11.851316,17.534897,2458100.327778,0.179475,2458100.328565,0.179475,0.017948,80.991761,-0.000224,0.984520,260.991761,0.000224,80212.216208,6818.461404,85780.284726,86816.009318,-222.084741,-0.003396,-0.002035,84373.046902,23.434923,-0.005781,260.982584,19.702190,19.699074,260.187032,-23.128104,199.782743,0.002481,0.000890,-23.127724,260.187921,199.781853,-68.718789,0.000000,-68.718789,6.051580,-85.239805,85.173569,53.759272
12/13/2017,1:15:00,157.668088,119.705769,299.705769,157.668088,6.167186,11.851316,17.534897,2458100.331250,0.179475,2458100.332037,0.179475,0.017948,80.995292,-0.000224,0.984520,260.995292,0.000224,80212.258537,6818.464826,85780.330091,86816.055253,-222.084924,-0.003396,-0.002035,84373.046898,23.434923,-0.005781,260.986115,20.955613,20.952497,260.190862,-23.128344,201.032334,0.002481,0.000943,-23.127971,260.191806,201.031391,-67.668088,0.000000,-67.668088,6.049947,-85.239805,85.173569,53.759272
12/13/2017,1:20:00,156.604893,118.583392,298.583392,156.604893,6.167186,11.851316,17.534897,2458100.334722,0.179475,2458100.335509,0.179475,0.017948,80.998823,-0.000224,0.984519,260.998823,0.000224,80212.300866,6818.468249,85780.375456,86816.101188,-222.085108,-0.003396,-0.002035,84373.046893,23.434923,-0.005781,260.989646,22.209035,22.205919,260.194693,-23.128583,202.281926,0.002481,0.000997,-23.128217,260.195690,202.280929,-66.604893,0.000000,-66.604893,6.048313,-85.239805,85.173569,53.759272
12/13/2017,1:25:00,155.530884,117.575894,297.575894,155.530884,6.167186,11.851316,17.534897,2458100.338194,0.179475,2458100.338981,0.179475,0.017948,81.002354,-0.000224,0.984519,261.002354,0.000224,80212.343195,6818.471671,85780.420820,86816.147123,-222.085292,-0.003396,-0.002035,84373.046889,23.434923,-0.005781,260.993177,23.462457,23.459341,260.198524,-23.128822,203.531517,0.002481,0.001049,-23.128464,260.199573,203.530468,-65.530884,0.000000,-65.530884,6.046679,-85.239805,85.173569,53.759272
